,PK,ON_ID,PR_ID,CU_ID,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,DEALSIZE
1690,10375_14,ON23,ON65,CU15,10375,20,102.3,14,2046.0,Shipped,Small
1691,10390_4,ON191,ON65,CU40,10390,35,65.13000000000001,4,2279.55,Shipped,Small
1692,10403_4,ON25,ON65,CU23,10403,27,79.65,4,2150.55,Shipped,Small
1693,10110_11,ON211,ON66,CU78,10110,43,78.14999999999999,11,3360.45,Shipped,Medium
1694,10124_10,ON238,ON66,CU85,10124,32,72.7,10,2326.4,Shipped,Small
1695,10148_4,ON180,ON66,CU43,10148,21,73.6,4,1545.6,Shipped,Small
1696,10161_3,ON181,ON66,CU79,10161,20,107.22999999999999,3,2144.6,Shipped,Small
1697,10172_1,ON214,ON66,CU14,10172,22,74.51,1,1639.22,Shipped,Small
1698,10182_14,ON200,ON66,CU40,10182,36,73.6,14,2649.6,Shipped,Small
1699,10192_2,ON173,ON66,CU41,10192,46,83.6,2,3845.6,Shipped,Medium
1700,10204_8,ON183,ON66,CU75,10204,47,96.32,8,4527.04,Shipped,Medium
1701,10212_1,ON158,ON66,CU24,10212,45,88.14,1,3966.3,Shipped,Medium
1702,10227_14,ON203,ON66,CU31,10227,47,88.14,14,4142.58,Shipped,Medium
1703,10241_6,ON216,ON66,CU84,10241,47,94.5,6,4441.5,Shipped,Medium
1704,10267_3,ON284,ON66,CU75,10267,38,87.24,3,3315.12,Shipped,Medium
1705,10279_3,ON285,ON66,CU24,10279,49,79.97,3,3918.53,Shipped,Medium
1706,10288_9,ON217,ON66,CU66,10288,35,80.86999999999999,9,2830.45,Shipped,Small
1707,10302_5,ON240,ON66,CU23,10302,49,108.13999999999999,5,5298.86,Shipped,Medium
1708,10311_4,ON218,ON66,CU24,10311,28,93.60000000000001,4,2620.8,Shipped,Small
1709,10321_1,ON176,ON66,CU22,10321,30,72.7,1,2181.0,Shipped,Small
1710,10332_7,ON207,ON66,CU78,10332,39,86.72,7,3382.08,Shipped,Medium
1711,10346_1,ON208,ON66,CU85,10346,25,115.07,1,2876.75,Shipped,Small
1712,10368_2,ON290,ON66,CU40,10368,40,102.67999999999999,2,4107.2,Shipped,Medium
1713,10380_6,ON209,ON66,CU24,10380,36,37.5,6,1350.0,Shipped,Small
1714,10407_6,ON222,ON66,CU62,10407,76,94.5,6,7182.0,On Hold,Large
1715,10420_9,ON243,ON66,CU21,10420,39,100.86999999999999,9,3933.93,In Process,Medium
1716,10104_10,ON151,ON67,CU24,10104,44,39.6,10,1742.4,Shipped,Small
1717,10114_1,ON91,ON67,CU63,10114,24,30.060000000000002,1,721.44,Shipped,Small
1718,10127_12,ON125,ON67,CU75,10127,39,38.190000000000005,12,1489.41,Shipped,Small
1719,10141_6,ON164,ON67,CU74,10141,21,42.43,6,891.03,Shipped,Small
1720,10151_4,ON165,ON67,CU61,10151,30,40.309999999999995,4,1209.3,Shipped,Small
1721,10165_13,ON128,ON67,CU27,10165,27,31.82,13,859.14,Shipped,Small
1722,10175_2,ON93,ON67,CU50,10175,37,31.12,2,1151.44,Shipped,Small
1723,10184_7,ON166,ON67,CU82,10184,42,31.82,7,1336.44,Shipped,Small
1724,10195_7,ON167,ON67,CU48,10195,32,28.29,7,905.28,Shipped,Small
1725,10207_8,ON94,ON67,CU65,10207,42,29.700000000000003,8,1247.4,Shipped,Small
1726,10219_3,ON168,ON67,CU83,10219,21,40.31,3,846.51,Shipped,Small
1727,10229_2,ON96,ON67,CU40,10229,33,32.879999999999995,2,1085.04,Shipped,Small
1728,10246_6,ON169,ON67,CU24,10246,49,36.07,6,1767.43,Shipped,Small
1729,10259_5,ON97,ON67,CU66,10259,31,33.24,5,1030.44,Shipped,Small
1730,10271_6,ON170,ON67,CU40,10271,38,41.72,6,1585.36,Shipped,Small
1731,10281_2,ON98,ON67,CU19,10281,20,40.660000000000004,2,813.2,Shipped,Small
1732,10292_9,ON171,ON67,CU1,10292,39,30.06,9,1172.34,Shipped,Small
1733,10305_6,ON99,ON67,CU16,10305,48,31.47,6,1510.56,Shipped,Small
1734,10314_15,ON140,ON67,CU79,10314,39,37.129999999999995,15,1448.07,Shipped,Small
1735,10324_9,ON153,ON67,CU12,10324,30,111.27,9,3338.1,Shipped,Medium
1736,10335_2,ON291,ON67,CU40,10335,33,37.129999999999995,2,1225.29,Shipped,Small
1737,10349_3,ON160,ON67,CU75,10349,36,37.13,3,1336.68,Shipped,Small
1738,10358_4,ON154,ON67,CU24,10358,36,82.94,4,2985.84,Shipped,Small
1739,10371_8,ON143,ON67,CU40,10371,45,123.24000000000001,8,5545.8,Shipped,Medium
1740,10383_3,ON246,ON67,CU24,10383,40,152.24,3,6089.6,Shipped,Medium
1741,10394_6,ON267,ON67,CU24,10394,46,38.9,6,1789.4,Shipped,Small
1742,10412_6,ON172,ON67,CU24,10412,30,36.07,6,1082.1,Shipped,Small
1743,10425_5,ON103,ON67,CU15,10425,31,33.24,5,1030.44,In Process,Small
1744,10106_13,ON223,ON68,CU87,10106,49,74.68,13,3659.32,Shipped,Medium
1745,10119_4,ON65,ON68,CU20,10119,41,59.599999999999994,4,2443.6,Shipped,Small
1746,10131_5,ON224,ON68,CU89,10131,35,67.14,5,2349.9,Shipped,Small
1747,10143_8,ON67,ON68,CU51,10143,27,60.97,8,1646.19,Shipped,Small
1748,10155_6,ON68,ON68,CU17,10155,23,72.62,6,1670.26,Shipped,Small
1749,10167_2,ON69,ON68,CU38,10167,21,69.88,2,1467.48,Cancelled,Small
1750,10178_5,ON70,ON68,CU52,10178,34,80.84,5,2748.56,Shipped,Small
1751,10186_2,ON71,ON68,CU53,10186,22,69.2,2,1522.4,Shipped,Small
1752,10198_5,ON225,ON68,CU67,10198,48,67.82000000000001,5,3255.36,Shipped,Medium
1753,10209_1,ON73,ON68,CU55,10209,43,82.21000000000001,1,3535.03,Shipped,Medium
1754,10222_5,ON74,ON68,CU56,10222,32,81.53,5,2608.96,Shipped,Small
1755,10249_1,ON278,ON68,CU34,10249,20,67.82000000000001,1,1356.4,Shipped,Small
1756,10262_10,ON227,ON68,CU24,10262,24,67.14,10,1611.36,Cancelled,Small
1757,10274_2,ON228,ON68,CU42,10274,40,65.08,2,2603.2,Shipped,Small
1758,10284_12,ON229,ON68,CU86,10284,30,73.99,12,2219.7,Shipped,Small
1759,10296_8,ON230,ON68,CU90,10296,21,71.25,8,1496.25,Shipped,Small
1760,10307_2,ON80,ON68,CU30,10307,25,75.36,2,1884.0,Shipped,Small
1761,10316_10,ON81,ON68,CU60,10316,34,63.709999999999994,10,2166.14,Shipped,Small
1762,10328_1,ON279,ON68,CU87,10328,48,58.919999999999995,1,2828.16,Shipped,Small
1763,10339_12,ON60,ON68,CU36,10339,55,112.99,12,6214.45,Shipped,Medium
1764,10351_5,ON233,ON68,CU50,10351,25,74.68,5,1867.0,Shipped,Small
1765,10373_7,ON86,ON68,CU61,10373,38,70.44,7,2676.72,Shipped,Small
1766,10386_1,ON234,ON68,CU24,10386,39,55.96,1,2182.44,Resolved,Small
1767,10398_3,ON235,ON68,CU2,10398,28,57.550000000000004,3,1611.4,Shipped,Small
1768,10400_2,ON89,ON68,CU62,10400,24,61.66,2,1479.84,Shipped,Small
1769,10415_1,ON280,ON68,CU88,10415,21,67.82000000000001,1,1424.22,Disputed,Small
1770,10110_10,ON211,ON69,CU78,10110,46,129.18,10,5942.28,Shipped,Medium
1771,10124_9,ON238,ON69,CU85,10124,25,93.95,9,2348.75,Shipped,Small
1772,10148_3,ON180,ON69,CU43,10148,34,129.18,3,4392.12,Shipped,Medium
1773,10161_2,ON181,ON69,CU79,10161,25,110.39,2,2759.75,Shipped,Small
1774,10173_16,ON199,ON69,CU87,10173,23,118.61000000000001,16,2728.03,Shipped,Small
1775,10182_13,ON200,ON69,CU40,10182,20,119.79,13,2395.8,Shipped,Small
1776,10192_1,ON173,ON69,CU41,10192,23,132.71,1,3052.33,Shipped,Medium
1777,10204_7,ON183,ON69,CU75,10204,42,101.0,7,4242.0,Shipped,Medium
1778,10213_3,ON282,ON69,CU53,10213,27,103.35,3,2790.45,Shipped,Small
1779,10227_13,ON203,ON69,CU31,10227,33,131.53,13,4340.49,Shipped,Medium
1780,10241_5,ON216,ON69,CU84,10241,28,98.64999999999999,5,2762.2,Shipped,Small
1781,10267_2,ON284,ON69,CU75,10267,43,108.04,2,4645.72,Shipped,Medium
1782,10279_2,ON285,ON69,CU24,10279,48,116.27,2,5580.96,Shipped,Medium
1783,10288_8,ON217,ON69,CU66,10288,48,136.23,8,6539.04,Shipped,Medium
1784,10302_4,ON240,ON69,CU23,10302,45,123.31,4,5548.95,Shipped,Medium
1785,10311_3,ON218,ON69,CU24,10311,43,106.86999999999999,3,4595.41,Shipped,Medium
1786,10332_11,ON207,ON69,CU78,10332,44,42.26,11,1859.44,Shipped,Small
1787,10346_5,ON208,ON69,CU85,10346,24,87.24000000000001,5,2093.76,Shipped,Small
1788,10368_5,ON290,ON69,CU40,10368,31,136.23,5,4223.13,Shipped,Medium
1789,10380_7,ON209,ON69,CU24,10380,44,36.29,7,1596.76,Shipped,Small
1790,10407_5,ON222,ON69,CU62,10407,59,98.65,5,5820.35,On Hold,Medium
1791,10420_8,ON243,ON69,CU21,10420,55,96.3,8,5296.5,In Process,Medium
1792,10109_6,ON178,ON70,CU46,10109,29,32.1,6,930.9,Shipped,Small
1793,10122_4,ON105,ON70,CU68,10122,39,30.96,4,1207.44,Shipped,Small
1794,10135_1,ON106,ON70,CU40,10135,20,35.87,1,717.4,Shipped,Small
1795,10147_1,ON107,ON70,CU42,10147,25,42.67,1,1066.75,Shipped,Small
1796,10160_2,ON156,ON70,CU55,10160,42,37.0,2,1554.0,Shipped,Small
1797,10171_4,ON182,ON70,CU44,10171,36,35.49,4,1277.64,Shipped,Small
1798,10181_8,ON109,ON70,CU8,10181,37,42.67,8,1578.79,Shipped,Small
1799,10192_13,ON173,ON70,CU41,10192,30,30.59,13,917.7,Shipped,Small
1800,10203_2,ON111,ON70,CU24,10203,21,37.0,2,777.0,Shipped,Small
1801,10212_12,ON158,ON70,CU24,10212,34,43.42,12,1476.28,Shipped,Small
1802,10225_3,ON112,ON70,CU70,10225,42,36.63,3,1538.46,Shipped,Small
1803,10239_2,ON174,ON70,CU61,10239,20,44.56,2,891.2,Shipped,Small
1804,10253_7,ON114,ON70,CU23,10253,40,42.67,7,1706.8,Cancelled,Small
1805,10266_8,ON115,ON70,CU71,10266,34,40.4,8,1373.6,Shipped,Small
1806,10278_8,ON185,ON70,CU85,10278,31,38.89,8,1205.59,Shipped,Small
1807,10287_6,ON117,ON70,CU70,10287,36,39.650000000000006,6,1427.4,Shipped,Small
1808,10301_10,ON186,ON70,CU86,10301,48,34.36,10,1649.28,Shipped,Small
1809,10310_4,ON119,ON70,CU69,10310,33,41.91,4,1383.03,Shipped,Small
1810,10321_12,ON176,ON70,CU22,10321,37,33.23,12,1229.51,Shipped,Small
1811,10331_13,ON187,ON70,CU46,10331,27,42.24,13,1140.48,Shipped,Small
1812,10342_9,ON188,ON70,CU11,10342,39,40.4,9,1575.6,Shipped,Small
1813,10355_4,ON274,ON70,CU24,10355,36,38.52,4,1386.72,Shipped,Small
1814,10367_2,ON220,ON70,CU4,10367,36,139.39999999999998,2,5018.4,Resolved,Medium
1815,10378_7,ON221,ON70,CU24,10378,41,142.85000000000002,7,5856.85,Shipped,Medium
1816,10390_5,ON191,ON70,CU40,10390,37,132.29,5,4894.73,Shipped,Medium
1817,10405_2,ON177,ON70,CU84,10405,47,44.56,2,2094.32,Shipped,Small
1818,10419_7,ON123,ON70,CU20,10419,15,42.669999999999995,7,640.05,Shipped,Small
1819,10105_4,ON64,ON71,CU49,10105,44,72.58,4,3193.52,Shipped,Medium
1820,10119_13,ON65,ON71,CU20,10119,35,87.61999999999999,13,3066.7,Shipped,Medium
1821,10129_4,ON66,ON71,CU50,10129,41,94.71000000000001,4,3883.11,Shipped,Medium
1822,10142_1,ON126,ON71,CU40,10142,49,98.25,1,4814.25,Shipped,Medium
1823,10154_2,ON292,ON71,CU81,10154,31,91.17,2,2826.27,Shipped,Small
1824,10167_11,ON69,ON71,CU38,10167,20,79.66,11,1593.2,Cancelled,Small
1825,10177_2,ON264,ON71,CU77,10177,45,72.58,2,3266.1,Shipped,Medium
1826,10185_2,ON130,ON71,CU51,10185,33,74.35000000000001,2,2453.55,Shipped,Small
1827,10197_8,ON72,ON71,CU54,10197,47,83.2,8,3910.4,Shipped,Medium
1828,10208_2,ON132,ON71,CU31,10208,20,89.4,2,1788.0,Shipped,Small
1829,10222_14,ON74,ON71,CU56,10222,47,70.81,14,3328.07,Shipped,Medium
1830,10233_2,ON293,ON71,CU13,10233,40,94.71000000000001,2,3788.4,Shipped,Medium
1831,10248_5,ON75,ON71,CU1,10248,30,101.78999999999999,5,3053.7,Cancelled,Medium
1832,10261_3,ON76,ON71,CU44,10261,22,91.17,3,2005.74,Shipped,Small
1833,10273_6,ON77,ON71,CU57,10273,27,103.56,6,2796.12,Shipped,Small
1834,10283_8,ON78,ON71,CU58,10283,34,92.94,8,3159.96,Shipped,Medium
1835,10295_3,ON79,ON71,CU59,10295,46,84.97,3,3908.62,Shipped,Medium
1836,10306_2,ON139,ON71,CU78,10306,31,84.08,2,2606.48,Shipped,Small
1837,10315_1,ON283,ON71,CU15,10315,24,86.74000000000001,1,2081.76,Shipped,Small
1838,10326_3,ON268,ON71,CU25,10326,41,85.85,3,3519.85,Shipped,Medium
1839,10339_13,ON60,ON71,CU36,10339,55,195.6,13,10758.0,Shipped,Large
1840,10350_9,ON84,ON71,CU24,10350,30,100.7,9,3021.0,Shipped,Medium
1841,10373_12,ON86,ON71,CU61,10373,33,57.32,12,1891.56,Shipped,Small
1842,10384_2,ON87,ON71,CU5,10384,43,97.86999999999999,2,4208.41,Shipped,Medium
1843,10396_7,ON161,ON71,CU40,10396,27,83.2,7,2246.4,Shipped,Small
1844,10414_5,ON90,ON71,CU59,10414,60,101.78999999999999,5,6107.4,On Hold,Medium
1845,10110_12,ON211,ON72,CU78,10110,27,73.62,12,1987.74,Shipped,Small
1846,10124_11,ON238,ON72,CU85,10124,49,83.04,11,4068.96,Shipped,Medium
1847,10148_5,ON180,ON72,CU43,10148,31,73.61999999999999,5,2282.22,Shipped,Small
1848,10161_4,ON181,ON72,CU79,10161,20,77.05,4,1541.0,Shipped,Small
1849,10172_2,ON214,ON72,CU14,10172,24,81.33,2,1951.92,Shipped,Small
1850,10182_15,ON200,ON72,CU40,10182,33,94.17,15,3107.61,Shipped,Medium
1851,10192_3,ON173,ON72,CU41,10192,32,72.77,3,2328.64,Shipped,Small
1852,10204_9,ON183,ON72,CU75,10204,40,79.62,9,3184.8,Shipped,Medium
1853,10212_2,ON158,ON72,CU24,10212,27,79.61999999999999,2,2149.74,Shipped,Small
1854,10227_15,ON203,ON72,CU31,10227,40,79.62,15,3184.8,Shipped,Medium
1855,10241_7,ON216,ON72,CU84,10241,26,81.33,7,2114.58,Shipped,Small
1856,10267_4,ON284,ON72,CU75,10267,44,96.74000000000001,4,4256.56,Shipped,Medium
1857,10279_4,ON285,ON72,CU24,10279,33,71.06,4,2344.98,Shipped,Small
1858,10288_10,ON217,ON72,CU66,10288,34,68.49,10,2328.66,Shipped,Small
1859,10302_6,ON240,ON72,CU23,10302,48,74.48,6,3575.04,Shipped,Medium
1860,10311_5,ON218,ON72,CU24,10311,25,83.04,5,2076.0,Shipped,Small
1861,10321_2,ON176,ON72,CU22,10321,39,84.75,2,3305.25,Shipped,Medium
1862,10332_12,ON207,ON72,CU78,10332,45,34.19,12,1538.55,Shipped,Small
1863,10346_2,ON208,ON72,CU85,10346,24,138.58,2,3325.92,Shipped,Medium
1864,10368_1,ON290,ON72,CU40,10368,46,79.62,1,3662.52,Shipped,Medium
1865,10380_9,ON209,ON72,CU24,10380,44,79.06,9,3478.64,Shipped,Medium
1866,10407_7,ON222,ON72,CU62,10407,13,81.33,7,1057.29,On Hold,Small
1867,10420_10,ON243,ON72,CU21,10420,35,96.74000000000001,10,3385.9,In Process,Medium
1868,10108_5,ON104,ON73,CU67,10108,30,63.07,5,1892.1,Shipped,Small
1869,10122_9,ON105,ON73,CU68,10122,34,50.21,9,1707.14,Shipped,Small
1870,10135_6,ON106,ON73,CU40,10135,27,66.13,6,1785.51,Shipped,Small
1871,10147_6,ON107,ON73,CU42,10147,30,68.58,6,2057.4,Shipped,Small
1872,10159_1,ON5,ON73,CU5,10159,50,69.8,1,3490.0,Shipped,Medium
1873,10169_1,ON108,ON73,CU43,10169,34,50.21,1,1707.14,Shipped,Small
1874,10181_13,ON109,ON73,CU8,10181,23,65.52,13,1506.96,Shipped,Small
1875,10191_2,ON110,ON73,CU69,10191,48,60.01,2,2880.48,Shipped,Small
1876,10203_7,ON111,ON73,CU24,10203,34,64.89999999999999,7,2206.6,Shipped,Small
1877,10211_1,ON10,ON73,CU10,10211,48,48.98,1,2351.04,Shipped,Small
1878,10225_8,ON112,ON73,CU70,10225,24,50.21,8,1205.04,Shipped,Small
1879,10238_2,ON113,ON73,CU49,10238,47,62.45,2,2935.15,Shipped,Small
1880,10253_12,ON114,ON73,CU23,10253,24,52.66,12,1263.84,Cancelled,Small
1881,10266_13,ON115,ON73,CU71,10266,47,62.45,13,2935.15,Shipped,Small
1882,10276_2,ON116,ON73,CU72,10276,20,61.23,2,1224.6,Shipped,Small
1883,10287_11,ON117,ON73,CU70,10287,20,67.97,11,1359.4,Shipped,Small
1884,10300_4,ON118,ON73,CU73,10300,31,58.78,4,1822.18,Shipped,Small
1885,10310_9,ON119,ON73,CU69,10310,38,56.94,9,2163.72,Shipped,Small
1886,10320_2,ON120,ON73,CU25,10320,26,61.230000000000004,2,1591.98,Shipped,Small
1887,10331_9,ON187,ON73,CU46,10331,25,123.14,9,3078.5,Shipped,Medium
1888,10342_10,ON188,ON73,CU11,10342,48,62.449999999999996,10,2997.6,Shipped,Small
1889,10355_6,ON274,ON73,CU24,10355,44,62.45,6,2747.8,Shipped,Small
1890,10363_15,ON121,ON73,CU74,10363,21,116.56000000000002,15,2447.76,Shipped,Small
1891,10378_6,ON221,ON73,CU24,10378,46,41.54,6,1910.84,Shipped,Small
1892,10390_6,ON191,ON73,CU40,10390,46,52.839999999999996,6,2430.64,Shipped,Small
1893,10419_12,ON123,ON73,CU20,10419,55,52.660000000000004,12,2896.3,Shipped,Small
1894,10106_14,ON223,ON74,CU87,10106,31,52.599999999999994,14,1630.6,Shipped,Small
1895,10119_5,ON65,ON74,CU20,10119,20,72.97999999999999,5,1459.6,Shipped,Small
1896,10131_6,ON224,ON74,CU89,10131,29,59.18,6,1716.22,Shipped,Small
1897,10143_9,ON67,ON74,CU51,10143,33,77.58999999999999,9,2560.47,Shipped,Small
1898,10155_7,ON68,ON74,CU17,10155,34,55.89,7,1900.26,Shipped,Small
1899,10167_3,ON69,ON74,CU38,10167,32,63.12,3,2019.84,Cancelled,Small
1900,10178_6,ON70,ON74,CU52,10178,27,73.64,6,1988.28,Shipped,Small
1901,10186_3,ON71,ON74,CU53,10186,21,69.03999999999999,3,1449.84,Shipped,Small
1902,10198_6,ON225,ON74,CU67,10198,27,71.67,6,1935.09,Shipped,Small
1903,10209_2,ON73,ON74,CU55,10209,36,77.58999999999999,2,2793.24,Shipped,Small
1904,10222_6,ON74,ON74,CU56,10222,43,70.35000000000001,6,3025.05,Shipped,Medium
1905,10249_2,ON278,ON74,CU34,10249,25,69.7,2,1742.5,Shipped,Small
1906,10262_11,ON227,ON74,CU24,10262,46,70.35,11,3236.1,Cancelled,Medium
1907,10274_3,ON228,ON74,CU42,10274,24,72.33,3,1735.92,Shipped,Small
1908,10284_13,ON229,ON74,CU86,10284,39,71.67,13,2795.13,Shipped,Small
1909,10296_9,ON230,ON74,CU90,10296,31,53.92,9,1671.52,Shipped,Small
1910,10307_3,ON80,ON74,CU30,10307,22,71.67,3,1576.74,Shipped,Small
1911,10316_11,ON81,ON74,CU60,10316,47,76.93,11,3615.71,Shipped,Medium
1912,10328_2,ON279,ON74,CU87,10328,20,72.97999999999999,2,1459.6,Shipped,Small
1913,10339_14,ON60,ON74,CU36,10339,29,99.69000000000001,14,2891.01,Shipped,Small
1914,10351_4,ON233,ON74,CU50,10351,38,68.38,4,2598.44,Shipped,Small
1915,10361_6,ON22,ON74,CU21,10361,34,113.88,6,3871.92,Shipped,Medium
1916,10373_11,ON86,ON74,CU61,10373,46,66.0,11,3036.0,Shipped,Medium
1917,10386_9,ON234,ON74,CU24,10386,35,63.76,9,2231.6,Resolved,Small
1918,10398_13,ON235,ON74,CU2,10398,34,71.67,13,2436.78,Shipped,Small
1919,10400_3,ON89,ON74,CU62,10400,38,57.199999999999996,3,2173.6,Shipped,Small
1920,10415_2,ON280,ON74,CU88,10415,18,69.69999999999999,2,1254.6,Disputed,Small
1921,10110_14,ON211,ON75,CU78,10110,37,100.66,14,3724.42,Shipped,Medium
1922,10124_13,ON238,ON75,CU85,10124,43,121.0,13,5203.0,Shipped,Medium
1923,10148_7,ON180,ON75,CU43,10148,27,128.5,7,3469.5,Shipped,Medium
1924,10161_6,ON181,ON75,CU79,10161,30,104.94,6,3148.2,Shipped,Medium
1925,10172_4,ON214,ON75,CU14,10172,22,98.50999999999999,4,2167.22,Shipped,Small
1926,10182_17,ON200,ON75,CU40,10182,49,127.42999999999999,17,6244.07,Shipped,Medium
1927,10192_5,ON173,ON75,CU41,10192,46,121.0,5,5566.0,Shipped,Medium
1928,10204_11,ON183,ON75,CU75,10204,48,91.02,11,4368.96,Shipped,Medium
1929,10212_4,ON158,ON75,CU24,10212,46,87.81,4,4039.26,Shipped,Medium
1930,10226_2,ON215,ON75,CU56,10226,48,92.08999999999999,2,4420.32,Shipped,Medium
1931,10241_9,ON216,ON75,CU84,10241,27,86.73,9,2341.71,Shipped,Small
1932,10267_6,ON284,ON75,CU75,10267,43,118.85999999999999,6,5110.98,Shipped,Medium
1933,10279_6,ON285,ON75,CU24,10279,48,128.5,6,6168.0,Shipped,Medium
1934,10288_12,ON217,ON75,CU66,10288,41,118.86,12,4873.26,Shipped,Medium
1935,10301_2,ON186,ON75,CU86,10301,22,96.36999999999999,2,2120.14,Shipped,Small
1936,10311_7,ON218,ON75,CU24,10311,46,92.09,7,4236.14,Shipped,Medium
1937,10321_4,ON176,ON75,CU22,10321,21,89.95,4,1888.95,Shipped,Small
1938,10332_13,ON207,ON75,CU78,10332,31,37.18,13,1152.58,Shipped,Small
1939,10346_6,ON208,ON75,CU85,10346,26,95.88000000000001,6,2492.88,Shipped,Small
1940,10368_4,ON290,ON75,CU40,10368,20,99.58,4,1991.6,Shipped,Small
1941,10380_11,ON209,ON75,CU24,10380,34,116.27,11,3953.18,Shipped,Medium
1942,10407_9,ON222,ON75,CU62,10407,43,86.73,9,3729.39,On Hold,Medium
1943,10420_12,ON243,ON75,CU21,10420,26,100.66,12,2617.16,In Process,Small
1944,10105_1,ON64,ON76,CU49,10105,50,79.67,1,3983.5,Shipped,Medium
1945,10119_10,ON65,ON76,CU20,10119,35,90.57,10,3169.95,Shipped,Medium
1946,10129_1,ON66,ON76,CU50,10129,50,77.99,1,3899.5,Shipped,Medium
1947,10143_14,ON67,ON76,CU51,10143,23,80.51,14,1851.73,Shipped,Small
1948,10155_12,ON68,ON76,CU17,10155,37,67.92999999999999,12,2513.41,Shipped,Small
1949,10167_8,ON69,ON76,CU38,10167,29,83.86,8,2431.94,Cancelled,Small
1950,10178_11,ON70,ON76,CU52,10178,21,72.12,11,1514.52,Shipped,Small
1951,10186_8,ON71,ON76,CU53,10186,36,85.54,8,3079.44,Shipped,Medium
1952,10197_5,ON72,ON76,CU54,10197,22,86.38,5,1900.36,Shipped,Small
1953,10209_7,ON73,ON76,CU55,10209,22,89.73,7,1974.06,Shipped,Small
1954,10222_11,ON74,ON76,CU56,10222,46,80.51,11,3703.46,Shipped,Medium
1955,10248_2,ON75,ON76,CU1,10248,23,76.31,2,1755.13,Cancelled,Small
1956,10262_16,ON227,ON76,CU24,10262,49,87.21,16,4273.29,Cancelled,Medium
1957,10273_3,ON77,ON76,CU57,10273,48,83.02,3,3984.96,Shipped,Medium
1958,10283_5,ON78,ON76,CU58,10283,33,72.96,5,2407.68,Shipped,Small
1959,10296_14,ON230,ON76,CU90,10296,22,77.14999999999999,14,1697.3,Shipped,Small
1960,10307_8,ON80,ON76,CU30,10307,22,91.41,8,2011.02,Shipped,Small
1961,10316_16,ON81,ON76,CU60,10316,25,92.25,16,2306.25,Shipped,Small
1962,10326_2,ON268,ON76,CU25,10326,20,92.25,2,1845.0,Shipped,Small
1963,10339_16,ON60,ON76,CU36,10339,42,59.36,16,2493.12,Shipped,Small
1964,10350_10,ON84,ON76,CU24,10350,25,60.34,10,1508.5,Shipped,Small
1965,10373_10,ON86,ON76,CU61,10373,23,104.10000000000001,10,2394.3,Shipped,Small
1966,10385_2,ON294,ON76,CU40,10385,37,85.54,2,3164.98,Shipped,Medium
1967,10396_8,ON161,ON76,CU40,10396,37,90.57000000000001,8,3351.09,Shipped,Medium
1968,10400_8,ON89,ON76,CU62,10400,42,72.96000000000001,8,3064.32,Shipped,Medium
1969,10414_2,ON90,ON76,CU59,10414,51,76.31,2,3891.81,On Hold,Medium
1970,10108_1,ON104,ON77,CU67,10108,40,136.22,1,5448.8,Shipped,Medium
1971,10122_5,ON105,ON77,CU68,10122,43,127.79,5,5494.97,Shipped,Medium
1972,10135_2,ON106,ON77,CU40,10135,47,134.81,2,6336.07,Shipped,Medium
1973,10147_2,ON107,ON77,CU42,10147,23,126.38999999999999,2,2906.97,Shipped,Small
1974,10160_3,ON156,ON77,CU55,10160,35,136.22,3,4767.7,Shipped,Medium
1975,10170_1,ON157,ON77,CU64,10170,34,112.34,1,3819.56,Shipped,Medium
1976,10181_9,ON109,ON77,CU8,10181,25,154.47,9,3861.75,Shipped,Medium
1977,10192_14,ON173,ON77,CU41,10192,45,140.43,14,6319.35,Shipped,Medium
1978,10203_3,ON111,ON77,CU24,10203,47,148.86,3,6996.42,Shipped,Medium
1979,10212_13,ON158,ON77,CU24,10212,49,141.83,13,6949.67,Shipped,Medium
1980,10225_4,ON112,ON77,CU70,10225,40,113.75,4,4550.0,Shipped,Medium
1981,10239_3,ON174,ON77,CU61,10239,29,154.47,3,4479.63,Shipped,Medium
1982,10253_8,ON114,ON77,CU23,10253,39,132.0,8,5148.0,Cancelled,Medium
1983,10266_9,ON115,ON77,CU71,10266,24,122.17,9,2932.08,Shipped,Small
1984,10278_9,ON185,ON77,CU85,10278,25,126.39,9,3159.75,Shipped,Medium
1985,10287_7,ON117,ON77,CU70,10287,36,119.36999999999999,7,4297.32,Shipped,Medium
1986,10301_11,ON186,ON77,CU86,10301,50,154.47,11,7723.5,Shipped,Large
1987,10310_5,ON119,ON77,CU69,10310,45,122.16999999999999,5,5497.65,Shipped,Medium
1988,10321_13,ON176,ON77,CU22,10321,26,155.88,13,4052.88,Shipped,Medium
1989,10331_1,ON187,ON77,CU46,10331,21,149.32999999999998,1,3135.93,Shipped,Medium
1990,10342_6,ON188,ON77,CU11,10342,42,119.37,6,5013.54,Shipped,Medium
1991,10355_8,ON274,ON77,CU24,10355,32,165.71,8,5302.72,Shipped,Medium
1992,10363_1,ON121,ON77,CU74,10363,31,94.58,1,2931.98,Shipped,Small
1993,10378_3,ON221,ON77,CU24,10378,33,53.27,3,1757.91,Shipped,Small
1994,10390_8,ON191,ON77,CU40,10390,45,150.29,8,6763.05,Shipped,Medium
1995,10405_3,ON177,ON77,CU84,10405,76,154.46973684210528,3,11739.7,Shipped,Large
